Criterion ID,Category
"13086,""/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Servers/Rack-Mount Servers"""
"12192,""/Computers & Consumer Electronics/Computers/Computer Hardware/Computer Workstations"""
"12186,""/Computers & Consumer Electronics/Computers/Computer Hardware/DVD & CD Drives, Burners & Recorders"""
"12193,""/Computers & Consumer Electronics/Computers/Computer Hardware/Desktop Computers"""
"13851,""/Computers & Consumer Electronics/Computers/Computer Hardware/Gaming Computers"""
"12187,""/Computers & Consumer Electronics/Computers/Computer Hardware/Laptop Computers"""
"13070,""/Computers & Consumer Electronics/Computers/Computer Hardware/Laptop Computers/Netbooks & Ultra-Mobile PCs"""
"13068,""/Computers & Consumer Electronics/Computers/Computer Hardware/Laptop Computers/Tablet PCs"""
"13069,""/Computers & Consumer Electronics/Computers/Computer Hardware/Laptop Computers/Ultra-Thin Laptops"""
"12190,""/Computers & Consumer Electronics/Computers/Computer Hardware/Scanners"""
"12191,""/Computers & Consumer Electronics/Computers/Computer Hardware/Thin Clients"""
"11057,""/Computers & Consumer Electronics/Computers/Computer Manufacturing"""
"12196,""/Computers & Consumer Electronics/Computers/Computer Rentals"""
"12201,""/Computers & Consumer Electronics/Computers/Computer Repair"""
"13090,""/Computers & Consumer Electronics/Computers/Computer Repair/Data Recovery"""
"13091,""/Computers & Consumer Electronics/Computers/Computer Repair/Motherboard Repair"""
"12202,""/Computers & Consumer Electronics/Computers/Computer Tech Support"""
"12156,""/Computers & Consumer Electronics/Computers/Hosted Data Storage"""
"10885,""/Computers & Consumer Electronics/Computers/Software"""
"12209,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software"""
"10537,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Accounting & Financial Software"""
"13744,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Accounting & Financial Software/Time Management & Time Tracking Software"""
"11289,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Building & Construction Software"""
"10296,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software"""
"11274,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Business Intelligence Software"""
"11272,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Content & Knowledge Management Software"""
"11265,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Customer Service & Support Software"""
"11271,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Data Management Software"""
"11266,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Facilities Management Software"""
"11269,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Human Resources Software"""
"11264,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Process Management Software"""
"11268,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Procurement & Purchasing Software"""
"11270,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Project Management Software"""
"12579,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Project Management Software/Collaboration Software"""
"12578,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Project Management Software/Enterprise Resource Planning Software"""
"12581,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Project Management Software/Inventory & Asset Management Software"""
"11273,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Sales & Marketing Software"""
"11267,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Business Management Software/Supply Chain Management Software"""
"12554,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Chemical Software"""
"11221,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/E-Commerce & Retail Software"""
"11258,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Energy & Utility Software"""
"10155,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Legal Software"""
"13107,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Medical Software"""
"13108,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Real Estate Software & Tools"""
"11251,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Scientific Software"""
"13817,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Translation Software"""
"13106,""/Computers & Consumer Electronics/Computers/Software/Business & Productivity Software/Virtual Tour Software"""
"13789,""/Computers & Consumer Electronics/Computers/Software/Computer Monitoring & Spy Software"""
"12207,""/Computers & Consumer Electronics/Computers/Software/Device Drivers"""
"13103,""/Computers & Consumer Electronics/Computers/Software/Device Drivers/CD-ROM Drivers"""
"13102,""/Computers & Consumer Electronics/Computers/Software/Device Drivers/DVD-ROM Drivers"""
"13101,""/Computers & Consumer Electronics/Computers/Software/Device Drivers/Printer Drivers"""
"13602,""/Computers & Consumer Electronics/Computers/Software/Drafting & Design Software"""
"12206,""/Computers & Consumer Electronics/Computers/Software/Educational Software"""
"13816,""/Computers & Consumer Electronics/Computers/Software/Freeware & Shareware"""
"11368,""/Computers & Consumer Electronics/Computers/Software/Graphics & Multimedia Software"""
"12703,""/Computers & Consumer Electronics/Computers/Software/Graphics & Multimedia Software/Audio & Music Software"""
"12700,""/Computers & Consumer Electronics/Computers/Software/Graphics & Multimedia Software/Desktop Publishing Software"""
"13440,""/Computers & Consumer Electronics/Computers/Software/Graphics & Multimedia Software/Digital Media Players"""
"12704,""/Computers & Consumer Electronics/Computers/Software/Graphics & Multimedia Software/Font Design Software"""
"12701,""/Computers & Consumer Electronics/Computers/Software/Graphics & Multimedia Software/Photo Software"""
"12705,""/Computers & Consumer Electronics/Computers/Software/Graphics & Multimedia Software/Video Software"""
"12702,""/Computers & Consumer Electronics/Computers/Software/Graphics & Multimedia Software/Web Design Software"""
"12204,""/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies"""
"13597,""/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Clip Art & Animated GIFs"""
"13095,""/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Network Management Software"""
"13092,""/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Network Security Software"""
"13313,""/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Network Security Software/Anti-Spam Software"""
"13314,""/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Network Security Software/Anti-Virus Software"""
"13372,""/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Screensavers & Digital Wallpaper"""
"13096,""/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Site Management Software"""
"13371,""/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Social Network Apps & Add-ons"""
"13713,""/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Toolbars"""
"13097,""/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Web Applications"""
"13406,""/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Web Browsers"""
"11497,""/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Web Stats & Internet Analytics"""
"13404,""/Computers & Consumer Electronics/Computers/Software/Internet Software & Web Goodies/Web Templates"""
"13112,""/Computers & Consumer Electronics/Computers/Software/Mac Software"""
"12205,""/Computers & Consumer Electronics/Computers/Software/Middleware"""
"13099,""/Computers & Consumer Electronics/Computers/Software/Middleware/Application Server Software"""
"13100,""/Computers & Consumer Electronics/Computers/Software/Middleware/Database Software"""
"13098,""/Computers & Consumer Electronics/Computers/Software/Middleware/Service Oriented Architecture"""
"12208,""/Computers & Consumer Electronics/Computers/Software/Operating Systems & OS Emulators"""
"13104,""/Computers & Consumer Electronics/Computers/Software/Operating Systems & OS Emulators/Operating Systems"""
"13105,""/Computers & Consumer Electronics/Computers/Software/Operating Systems & OS Emulators/Virtualization Software"""
"13413,""/Computers & Consumer Electronics/Computers/Software/Remote Desktop & VPN Software"""
"12197,""/Computers & Consumer Electronics/Computers/Software/Software Development"""
"12211,""/Computers & Consumer Electronics/Computers/Software/Software Development/Programming & Developer Software"""
"13113,""/Computers & Consumer Electronics/Computers/Software/Software Development/Programming & Developer Software/C & C++ Software"""
"13110,""/Computers & Consumer Electronics/Computers/Software/Software Development/Programming & Developer Software/Debugging Software"""
"13111,""/Computers & Consumer Electronics/Computers/Software/Software Development/Programming & Developer Software/Java Software"""
"13642,""/Computers & Consumer Electronics/Computers/Software/Software Development/Software & Application Frameworks"""
"13643,""/Computers & Consumer Electronics/Computers/Software/Software Development/Software Testing"""
"13750,""/Computers & Consumer Electronics/Computers/Software/Software Development/Version Control Software"""
"12210,""/Computers & Consumer Electronics/Computers/Software/Software Utilities"""
"13114,""/Computers & Consumer Electronics/Computers/Software/Unix Software"""
"13109,""/Computers & Consumer Electronics/Computers/Software/Windows & .NET Software"""
"10882,""/Computers & Consumer Electronics/Computers/Technology News & Publications"""
"12199,""/Computers & Consumer Electronics/Computers/Technology Specs, Reviews & Comparisons"""
"10167,""/Computers & Consumer Electronics/Consumer Electronics"""
"10881,""/Computers & Consumer Electronics/Consumer Electronics/Car Audio & Video"""
"11314,""/Computers & Consumer Electronics/Consumer Electronics/Car Audio & Video/CB Radios"""
"12130,""/Computers & Consumer Electronics/Consumer Electronics/Car Audio & Video/Car Audio Accessories"""
"12178,""/Computers & Consumer Electronics/Consumer Electronics/Car Audio & Video/Car Audio Amplifiers"""
"12183,""/Computers & Consumer Electronics/Consumer Electronics/Car Audio & Video/Car Audio Equalizers"""
"12181,""/Computers & Consumer Electronics/Consumer Electronics/Car Audio & Video/Car CD Players & Changers"""
"12172,""/Computers & Consumer Electronics/Consumer Electronics/Car Audio & Video/Car DVD Players"""
"12179,""/Computers & Consumer Electronics/Consumer Electronics/Car Audio & Video/Car Speakers"""
"12182,""/Computers & Consumer Electronics/Consumer Electronics/Car Audio & Video/Car Stereos"""
"12175,""/Computers & Consumer Electronics/Consumer Electronics/Car Audio & Video/Car Video Accessories"""
"12173,""/Computers & Consumer Electronics/Consumer Electronics/Car Audio & Video/Car Video Screens"""
"12174,""/Computers & Consumer Electronics/Consumer Electronics/Car Audio & Video/In-Dash Video Units"""
"10872,""/Computers & Consumer Electronics/Consumer Electronics/Consumer Electronic Accessories"""
"13402,""/Computers & Consumer Electronics/Consumer Electronics/Consumer Electronic Accessories/Batteries & Chargers"""
"13401,""/Computers & Consumer Electronics/Consumer Electronics/Consumer Electronic Accessories/Batteries & Chargers/Multi-Purpose Batteries & Chargers"""
"12149,""/Computers & Consumer Electronics/Consumer Electronics/Consumer Electronic Donation"""
"12150,""/Computers & Consumer Electronics/Consumer Electronics/Consumer Electronic Service & Repair"""
"12148,""/Computers & Consumer Electronics/Consumer Electronics/Consumer Electronic Warranty Plans"""
"12153,""/Computers & Consumer Electronics/Consumer Electronics/Electronic Waste Disposal"""
"10880,""/Computers & Consumer Electronics/Consumer Electronics/GPS & Navigation"""
"12131,""/Computers & Consumer Electronics/Consumer Electronics/GPS & Navigation/GPS Accessories"""
"12177,""/Computers & Consumer Electronics/Consumer Electronics/GPS & Navigation/GPS Devices"""
"11893,""/Computers & Consumer Electronics/Consumer Electronics/GPS & Navigation/GPS Devices/Handheld GPS Devices"""
